S	BETX	BETY	DX	DPX	ALFX	ALFY	MUX	MUY
5.02	17.71547699	10.43250275	-0.006903424	8.35E-08	-3.218251944	-0.756753683	0.202051491	0.103102081
5.03	17.77990532	10.44765282	-0.006903424	8.35E-08	-3.224662542	-0.758261144	0.202141166	0.103254519
5.04	17.84446335	10.4628334	-0.006903423	8.35E-08	-3.23107338	-0.759768665	0.202230513	0.10340675
5.05	17.90914917	10.4780426	-0.006903422	8.35E-08	-3.237484455	-0.761276126	0.202319548	0.103558749
5.06	17.97396469	10.49328423	-0.006903421	8.35E-08	-3.243895292	-0.762783647	0.202408254	0.103710547
5.07	18.03890419	10.50855446	-0.006903421	8.35E-08	-3.250305891	-0.764291048	0.202496648	0.103862099
5.08	18.1039772	10.52385521	-0.006903419	8.35E-08	-3.256717205	-0.765798509	0.202584714	0.104013443
5.09	18.16917419	10.53918648	-0.006903418	8.35E-08	-3.263127804	-0.76730597	0.202672467	0.104164571
5.1	18.23450089	10.55454826	-0.006903417	8.35E-08	-3.269538641	-0.768813491	0.202759907	0.104315475
5.11	18.29995537	10.56993866	-0.006903417	8.35E-08	-3.27594924	-0.770320892	0.202847034	0.104466163
5.12	18.36553764	10.58536053	-0.006903416	8.35E-08	-3.282360554	-0.771828413	0.202933848	0.104616627
5.13	18.43125153	10.60081291	-0.006903415	8.35E-08	-3.288771391	-0.773335874	0.203020364	0.104766876
5.14	18.49709129	10.61629391	-0.006903415	8.35E-08	-3.29518199	-0.774843395	0.203106552	0.104916893
5.15	18.56306076	10.63180733	-0.006903414	8.35E-08	-3.301593304	-0.776350856	0.203192443	0.105066702
5.16	18.62915421	10.6473484	-0.006903412	8.35E-08	-3.308003902	-0.777858257	0.203278005	0.105216287
5.17	18.69537926	10.66292191	-0.006903412	8.35E-08	-3.314414978	-0.779365897	0.203363299	0.105365656
5.18	18.76173019	10.67852306	-0.006903411	8.35E-08	-3.320825577	-0.780873239	0.203448281	0.10551481
5.19	18.82821274	10.69415665	-0.00690341	8.35E-08	-3.327236652	-0.78238076	0.203532964	0.105663739
5.2	18.89481926	10.70981884	-0.006903409	8.35E-08	-3.33364749	-0.783888221	0.20361732	0.105812453
5.21	18.9615593	10.72551155	-0.006903408	8.35E-08	-3.340058327	-0.785395742	0.203701422	0.10596095
5.22	19.02842331	10.74123573	-0.006903407	8.35E-08	-3.346468926	-0.786903143	0.203785211	0.106109224
5.23	19.09541512	10.75698757	-0.006903406	8.35E-08	-3.35288024	-0.788410664	0.203868717	0.10625729
5.24	19.16253471	10.77276993	-0.006903406	8.35E-08	-3.359290838	-0.789918125	0.203951895	0.106405139
5.25	19.22978783	10.78858471	-0.006903404	8.35E-08	-3.365701675	-0.791425586	0.204034805	0.106552772
5.26	19.2971611	10.8044281	-0.006903404	8.35E-08	-3.372112274	-0.792933106	0.204117417	0.106700167
5.27	19.3646698	10.82030106	-0.006903403	8.35E-08	-3.378522873	-0.794440508	0.204199761	0.106847376
5.28	19.43230248	10.83620453	-0.006903403	8.35E-08	-3.384934187	-0.795947969	0.204281807	0.106994353
5.29	19.50006485	10.85213852	-0.006903402	8.35E-08	-3.391345024	-0.79745549	0.20436357	0.107141122
5.3	19.56795502	10.86810303	-0.006903402	8.35E-08	-3.397755623	-0.798962951	0.204445049	0.107287668
5.31	19.63597679	10.88409805	-0.0069034	8.35E-08	-3.404166937	-0.800470471	0.204526231	0.107433997
5.32	19.70412254	10.90012169	-0.0069034	8.35E-08	-3.410577536	-0.801977873	0.204607159	0.107580118
5.33	19.7723999	10.91617584	-0.006903398	8.35E-08	-3.416988134	-0.803485394	0.204687774	0.107726038
5.34	19.84080124	10.93226051	-0.006903397	8.35E-08	-3.423399448	-0.804992855	0.204768121	0.107871726
5.35	19.90933609	10.9483757	-0.006903397	8.35E-08	-3.429810047	-0.806500375	0.20484823	0.108017176
5.36	19.97799683	10.9645195	-0.006903396	8.35E-08	-3.436221123	-0.808007836	0.204928026	0.108162455
5.37	20.04678535	10.98069668	-0.006903395	8.35E-08	-3.442631722	-0.809515357	0.205007538	0.108307503
5.38	20.11570358	10.99690247	-0.006903394	8.35E-08	-3.449042797	-0.811022878	0.205086812	0.108452343
5.39	20.18474579	11.01313686	-0.006903393	8.35E-08	-3.455453634	-0.812530279	0.205165789	0.108596966
5.4	20.25392151	11.02940273	-0.006903393	8.35E-08	-3.461864471	-0.8140378	0.205244511	0.108741365
5.41	20.32322121	11.04569912	-0.006903392	8.35E-08	-3.46827507	-0.815545261	0.205322951	0.108885557
5.42	20.39265442	11.06202507	-0.006903391	8.35E-08	-3.474686384	-0.817052782	0.205401123	0.109029546
5.43	20.46220779	11.07838058	-0.00690339	8.35E-08	-3.481096983	-0.818560243	0.205479056	0.109173313
5.44	20.53189659	11.09476757	-0.00690339	8.35E-08	-3.487508297	-0.820067763	0.205556691	0.109316856
5.45	20.60170937	11.11118317	-0.006903389	8.35E-08	-3.493918896	-0.821575165	0.205634087	0.10946022
5.46	20.67165565	11.12763119	-0.006903388	8.35E-08	-3.500329971	-0.823082686	0.205711216	0.109603345
5.47	20.74172211	11.14410591	-0.006903387	8.35E-08	-3.506740332	-0.824590147	0.205788061	0.10974627
5.48	20.81192398	11.16061401	-0.006903387	8.35E-08	-3.513151169	-0.826097667	0.205864668	0.109888971
5.49	20.88224792	11.17715073	-0.006903386	8.35E-08	-3.519561768	-0.827605128	0.205941021	0.110031478
5.5	20.95270538	11.19371796	-0.006903385	8.35E-08	-3.525973082	-0.829112649	0.206017107	0.110173754
5.51	21.02328873	11.21031475	-0.006903384	8.35E-08	-3.53238368	-0.83062005	0.206092939	0.110315844
5.52	21.09400177	11.22694302	-0.006903383	8.35E-08	-3.538794994	-0.832127571	0.206168518	0.110457704
5.53	21.16483879	11.24360085	-0.006903382	8.35E-08	-3.545205593	-0.833635032	0.206243843	0.110599361
5.54	21.23581123	11.26028824	-0.006903381	8.35E-08	-3.55161643	-0.835142553	0.206318915	0.110740826
5.55	21.30690384	11.27700615	-0.00690338	8.35E-08	-3.558027268	-0.836650014	0.206393719	0.110882036
5.56	21.37813187	11.29375458	-0.00690338	8.35E-08	-3.564438343	-0.838157415	0.206468284	0.111023068
5.57	21.44948196	11.31053352	-0.006903378	8.35E-08	-3.570848465	-0.839664877	0.206542611	0.111163884
5.58	21.52096558	11.32734108	-0.006903378	8.35E-08	-3.577260017	-0.841172457	0.2066167	0.111304507
5.59	21.59257317	11.34418011	-0.006903377	8.35E-08	-3.583670616	-0.842679858	0.20669052	0.111444905
5.6	21.66431236	11.36104965	-0.006903376	8.35E-08	-3.590081692	-0.844187379	0.206764102	0.111585096
5.61	21.73617554	11.37794781	-0.006903376	8.35E-08	-3.596492291	-0.84569478	0.206837446	0.111725077
5.62	21.80817413	11.39487648	-0.006903375	8.35E-08	-3.602903843	-0.847202241	0.206910551	0.111864865
5.63	21.88029289	11.41183472	-0.006903374	8.35E-08	-3.609314442	-0.848709762	0.206983417	0.112004429
5.64	21.95254517	11.42882538	-0.006903372	8.35E-08	-3.615725279	-0.850217283	0.207056031	0.112143785
5.65	22.02492523	11.44584465	-0.006903372	8.35E-08	-3.622136593	-0.851724803	0.207128406	0.112282947
5.66	22.09743118	11.46289349	-0.006903372	8.35E-08	-3.628547192	-0.853232145	0.207200572	0.112421893
5.67	22.17006683	11.47997475	-0.00690337	8.35E-08	-3.63495779	-0.854739785	0.20727247	0.112560622
5.68	22.24282837	11.49708366	-0.006903369	8.35E-08	-3.641368866	-0.856247187	0.207344145	0.112699151
5.69	22.3157196	11.5142231	-0.006903369	8.35E-08	-3.647779942	-0.857754707	0.207415566	0.112837486
5.7	22.38873863	11.53139305	-0.006903368	8.35E-08	-3.654190064	-0.859262168	0.207486779	0.112975612
5.71	22.46188736	11.54859352	-0.006903367	8.36E-08	-3.660601378	-0.860769689	0.207557738	0.113113523
5.72	22.53516197	11.5658226	-0.006903366	8.36E-08	-3.667011976	-0.86227715	0.207628489	0.113251239
5.73	22.60856628	11.58308411	-0.006903365	8.36E-08	-3.673422575	-0.863784671	0.207699001	0.11338874
5.74	22.68209648	11.60037422	-0.006903364	8.36E-08	-3.679833889	-0.865292192	0.20776926	0.113526039
5.75	22.75575829	11.61769676	-0.006903363	8.36E-08	-3.686244488	-0.866799593	0.20783931	0.113663137
5.76	22.82954788	11.63504696	-0.006903363	8.36E-08	-3.692655087	-0.868307114	0.207909152	0.113800019
5.77	22.90346336	11.65242958	-0.006903363	8.36E-08	-3.699066162	-0.869814515	0.207978755	0.113936715
5.78	22.97750854	11.66983986	-0.006903361	8.36E-08	-3.705476761	-0.871322036	0.208048105	0.114073202
5.79	23.05168152	11.68728161	-0.006903361	8.36E-08	-3.711887837	-0.872829437	0.208117276	0.114209473
5.8	23.12598228	11.70475292	-0.006903359	8.35E-08	-3.718298435	-0.874336839	0.208186194	0.114345551
5.81	23.20041466	11.72225475	-0.006903359	8.35E-08	-3.724709988	-0.87584424	0.208254904	0.114481419
5.82	23.27497101	11.73978615	-0.006903358	8.35E-08	-3.731120586	-0.877351642	0.208323404	0.114617102
5.83	23.34966087	11.75734901	-0.006903357	8.34E-08	-3.737532139	-0.878859043	0.208391711	0.114752576
5.84	23.42447472	11.77494049	-0.006903356	8.34E-08	-3.743942738	-0.880366325	0.208459765	0.114887826
5.85	23.49941826	11.79256344	-0.006903355	8.34E-08	-3.75035429	-0.881873846	0.208527565	0.115022898
5.86	23.57448578	11.810215	-0.006903355	8.34E-08	-3.756764889	-0.883381248	0.208595201	0.115157753
5.87	23.64968681	11.82789898	-0.006903354	8.34E-08	-3.763175488	-0.884888768	0.208662614	0.115292423
5.88	23.72501373	11.84561157	-0.006903353	8.34E-08	-3.769586325	-0.886396289	0.208729789	0.115426883
5.89	23.80047226	11.86335373	-0.006903352	8.34E-08	-3.775996923	-0.887903929	0.208796769	0.115561143
5.9	23.87605858	11.88112926	-0.006903352	8.35E-08	-3.782407522	-0.889411628	0.208863527	0.115695201
5.91	23.95176697	11.89893246	-0.00690335	8.37E-08	-3.788817883	-0.890919328	0.208930075	0.115829051
5.92	24.02761078	11.91676617	-0.006903349	8.38E-08	-3.795228005	-0.892427206	0.208996445	0.115962714
5.93	24.10357666	11.93462944	-0.006903349	8.40E-08	-3.801638126	-0.893935144	0.209062561	0.116096154
5.94	24.17967606	11.95252228	-0.006903348	8.41E-08	-3.808048248	-0.895442903	0.209128469	0.116229415
5.95	24.25589752	11.97044563	-0.006903347	8.42E-08	-3.814458609	-0.896950662	0.209194213	0.116362467
5.96	24.33225632	11.98840141	-0.006903346	8.42E-08	-3.820869446	-0.898458242	0.209259719	0.116495334
5.97	24.40873337	12.00638485	-0.006903346	8.42E-08	-3.827280521	-0.899965644	0.209325016	0.116627976
5.98	24.48534393	12.02440071	-0.006903344	8.41E-08	-3.833692074	-0.901472986	0.209390134	0.116760433
5.99	24.56208038	12.04244423	-0.006903344	8.39E-08	-3.840103865	-0.902979851	0.209454998	0.116892695
6	24.63895035	12.06051826	-0.006903342	8.35E-08	-3.846516371	-0.904486418	0.209519729	0.11702475
6.01	24.71594238	12.07862282	-0.006903341	8.31E-08	-3.852929592	-0.905992746	0.209584206	0.117156617
6.02	24.79306793	12.09675789	-0.006903341	8.25E-08	-3.859343052	-0.907498837	0.20964849	0.117288292
6.03	24.87031555	12.11492348	-0.006903341	8.19E-08	-3.865756512	-0.909004867	0.209712595	0.117419764
6.04	24.94769859	12.13311768	-0.006903339	8.14E-08	-3.872169972	-0.910511255	0.209776491	0.117551044
6.05	25.02520561	12.15134335	-0.006903339	8.11E-08	-3.878582001	-0.912017703	0.209840208	0.117682114
6.06	25.10284042	12.16959953	-0.006903337	8.09E-08	-3.88499403	-0.913524807	0.209903687	0.117812991
6.07	25.18060303	12.18788433	-0.006903337	8.10E-08	-3.891404152	-0.915032506	0.209966987	0.117943674
6.08	25.25849533	12.20620155	-0.006903336	8.14E-08	-3.897812843	-0.91654104	0.210030079	0.118074171
6.09	25.33651352	12.22454643	-0.006903335	8.22E-08	-3.904219627	-0.918050528	0.210092992	0.11820446
6.1	25.41466141	12.24292374	-0.006903335	8.35E-08	-3.910624266	-0.919561148	0.210155726	0.118334554
6.11	25.49293518	12.26132965	-0.006903334	8.53E-08	-3.917026997	-0.921073079	0.210218236	0.118464463
6.12	25.57134056	12.27976799	-0.006903332	8.74E-08	-3.923428059	-0.922585666	0.210280597	0.118594162
6.13	25.64986992	12.29823303	-0.006903331	8.95E-08	-3.929828644	-0.924098194	0.210342735	0.118723661
6.14	25.7285347	12.31673241	-0.006903331	9.14E-08	-3.936231136	-0.925610423	0.210404694	0.118852988
6.15	25.80732346	12.33525848	-0.00690333	9.27E-08	-3.942635059	-0.927121282	0.210466474	0.118982106
6.16	25.8862381	12.35381603	-0.006903328	9.34E-08	-3.949042797	-0.928630352	0.210528046	0.119111031
6.17	25.96528625	12.3724041	-0.006903328	9.31E-08	-3.955455542	-0.930136919	0.210589439	0.11923977
6.18	26.0444603	12.39101982	-0.006903327	9.15E-08	-3.96187377	-0.931640565	0.210650653	0.1193683
6.19	26.12376785	12.40966702	-0.006903326	8.84E-08	-3.968299627	-0.933140457	0.210711658	0.119496644
6.2	26.20319748	12.42834282	-0.006903326	8.35E-08	-3.974733114	-0.934635878	0.210772485	0.119624794
6.21	26.28276443	12.44704819	-0.006903326	7.69E-08	-3.9811759	-0.936127067	0.210833162	0.119752765
6.22	26.36245537	12.46578407	-0.006903326	6.92E-08	-3.987623215	-0.937615573	0.210893601	0.119880527
6.23	26.442276	12.48455048	-0.006903325	6.14E-08	-3.994071722	-0.939103842	0.210953891	0.120008104
6.24	26.52222443	12.50334549	-0.006903325	5.44E-08	-4.000515938	-0.940594196	0.211013973	0.120135501
6.25	26.60230064	12.52217293	-0.006903325	4.92E-08	-4.006951332	-0.942088962	0.211073905	0.120262697
6.26	26.68249893	12.54102993	-0.006903323	4.68E-08	-4.013373852	-0.943590403	0.211133629	0.120389693
6.27	26.76282883	12.55991936	-0.006903322	4.80E-08	-4.019779205	-0.945100963	0.211193189	0.120516509
6.28	26.84328079	12.57884026	-0.006903322	5.40E-08	-4.026161194	-0.946622968	0.211252555	0.120643131
6.29	26.92385674	12.59779263	-0.00690332	6.55E-08	-4.032517433	-0.948158741	0.211311758	0.120769553
6.3	27.00455475	12.61677742	-0.006903317	8.35E-08	-4.038842201	-0.949710548	0.211370766	0.120895796
6.31	27.08537865	12.63579369	-0.006903315	1.08E-07	-4.045134544	-0.951279283	0.211429626	0.121021852
6.32	27.16632462	12.65484047	-0.006903311	1.37E-07	-4.051407814	-0.952857375	0.211488307	0.121147707
6.33	27.24740219	12.67391872	-0.006903309	1.66E-07	-4.057679176	-0.954436541	0.211546823	0.121273384
6.34	27.32860374	12.69302559	-0.006903307	1.92E-07	-4.063965797	-0.956007958	0.211605117	0.121398859
6.35	27.40994644	12.71216106	-0.006903303	2.12E-07	-4.07028389	-0.957563043	0.211663276	0.121524155
6.36	27.49142265	12.73132324	-0.006903302	2.21E-07	-4.076651573	-0.959092736	0.211721271	0.12164925
6.37	27.57303429	12.75051117	-0.006903302	2.16E-07	-4.083084583	-0.960588634	0.211779058	0.121774167
6.38	27.65478897	12.76972485	-0.006903303	1.94E-07	-4.08960104	-0.962041855	0.211836696	0.12189889
6.39	27.73669052	12.78896332	-0.006903305	1.51E-07	-4.096217632	-0.963443697	0.211894184	0.122023448
6.4	27.81873131	12.80822277	-0.006903309	8.35E-08	-4.102950573	-0.964785457	0.211951464	0.122147791
6.41	27.90092468	12.82750893	-0.006903315	-9.11E-09	-4.109804153	-0.966065288	0.212008581	0.12227197
6.42	27.9832592	12.84681892	-0.006903322	-1.17E-07	-4.116727829	-0.967308879	0.212065548	0.122395948
6.43	28.0657177	12.86615753	-0.00690333	-2.25E-07	-4.123659134	-0.968548656	0.212122321	0.122519746
6.44	28.14830017	12.88553047	-0.006903336	-3.23E-07	-4.130534172	-0.9698174	0.212178946	0.122643352
6.45	28.23098755	12.90494156	-0.006903341	-3.95E-07	-4.137289524	-0.971147537	0.212235421	0.122766763
6.46	28.31377983	12.92439461	-0.006903342	-4.29E-07	-4.143861771	-0.972571731	0.212291703	0.122889996
6.47	28.39665985	12.94389153	-0.00690334	-4.11E-07	-4.150188923	-0.974122465	0.212347835	0.123013049
6.48	28.47961998	12.96343613	-0.006903333	-3.29E-07	-4.156206131	-0.975832462	0.212403819	0.123135917
6.49	28.56264496	12.98303509	-0.006903321	-1.68E-07	-4.161850929	-0.977734268	0.212459624	0.123258591
6.5	28.64573669	13.00269127	-0.006903301	8.35E-08	-4.167058945	-0.979860425	0.212515265	0.123381093
6.51	28.72888184	13.02240372	-0.006903275	4.29E-07	-4.171818256	-0.98221755	0.212570727	0.123503387
6.52	28.81211853	13.0421629	-0.006903244	8.30E-07	-4.176314354	-0.984710217	0.21262607	0.123625517
6.53	28.89547539	13.06195259	-0.006903213	1.24E-06	-4.180783749	-0.987216473	0.212681204	0.123747461
6.54	28.97899628	13.08176231	-0.006903186	1.60E-06	-4.185461998	-0.989615202	0.212736219	0.123869211
6.55	29.06271172	13.10157204	-0.006903164	1.87E-06	-4.190587044	-0.991784275	0.212791055	0.123990797
6.56	29.14666748	13.12137127	-0.006903154	1.99E-06	-4.196393967	-0.993602634	0.212845728	0.124112181
6.57	29.23088646	13.14114571	-0.006903158	1.93E-06	-4.203118801	-0.994948506	0.212900251	0.124233387
6.58	29.31542206	13.16088009	-0.00690318	1.62E-06	-4.210999489	-0.995700121	0.212954611	0.124354407
6.59	29.40029716	13.18055916	-0.006903223	1.02E-06	-4.220269203	-0.995736301	0.213008821	0.124475256
6.6	29.48556137	13.20017052	-0.006903293	8.35E-08	-4.231167793	-0.994935155	0.213062882	0.124595925
6.61	29.57120895	13.2197094	-0.006903387	-1.21E-06	-4.243742943	-0.993271232	0.213116795	0.124716401
6.62	29.65714073	13.23921871	-0.006903498	-2.70E-06	-4.257300377	-0.99110198	0.213170528	0.124836706
6.63	29.74321365	13.25875092	-0.006903609	-4.22E-06	-4.270956993	-0.988881707	0.213224113	0.124956839
6.64	29.82929802	13.27836227	-0.006903709	-5.57E-06	-4.283832073	-0.987063408	0.213277564	0.125076786
6.65	29.91524887	13.29810524	-0.006903782	-6.58E-06	-4.295043469	-0.986101389	0.213330865	0.125196546
6.66	30.00092888	13.31803322	-0.006903816	-7.05E-06	-4.30370903	-0.986448884	0.213384002	0.125316113
6.67	30.08620262	13.33819866	-0.006903797	-6.80E-06	-4.30894661	-0.988559902	0.213436961	0.125435516
6.68	30.17093277	13.35865688	-0.006903712	-5.66E-06	-4.309875011	-0.992887735	0.213489816	0.125554726
6.69	30.25498199	13.37946129	-0.006903545	-3.42E-06	-4.30561161	-0.99988687	0.213542491	0.125673741
6.7	30.33820724	13.40066338	-0.006903285	8.35E-08	-4.295276165	-1.010010004	0.213595018	0.125792593
6.71	30.42066193	13.42224789	-0.006902933	4.79E-06	-4.279185295	-1.023094416	0.213647395	0.125911236
6.72	30.50314331	13.44389915	-0.006902574	9.64E-06	-4.26245594	-1.036506295	0.213699624	0.126029715
6.73	30.58664513	13.46523857	-0.006902302	1.33E-05	-4.251407147	-1.046996594	0.213751718	0.126148015
6.74	30.67214584	13.48587418	-0.006902216	1.44E-05	-4.252355576	-1.051314354	0.213803634	0.126266152
6.75	30.76063538	13.50543022	-0.006902415	1.17E-05	-4.271618843	-1.046209812	0.213855431	0.126384124
6.76	30.85309982	13.52351666	-0.006902996	3.90E-06	-4.315512657	-1.028433204	0.213907108	0.126501948
6.77	30.95043564	13.5397892	-0.006904048	-1.03E-05	-4.389778137	-0.995031357	0.213958651	0.126619637
6.78	31.0525322	13.554286	-0.006905561	-3.07E-05	-4.493711472	-0.94636631	0.214010045	0.126737177
6.79	31.15865898	13.56729412	-0.006907463	-5.64E-05	-4.622621536	-0.884851575	0.21406132	0.126854539
6.8	31.2680645	13.57910347	-0.006909676	-8.62E-05	-4.771734238	-0.812942922	0.214112446	0.126971781
6.81	31.38001823	13.59000587	-0.00691213	-1.19E-04	-4.936302185	-0.733083367	0.214163423	0.127088845
6.82	31.49376678	13.60028744	-0.00691475	-1.55E-04	-5.11154747	-0.647730529	0.214214265	0.127205759
6.83	31.60856628	13.61023712	-0.006917463	-1.91E-04	-5.292724609	-0.559325755	0.214265019	0.127322495
6.84	31.72367477	13.62014961	-0.006920192	-2.28E-04	-5.475055218	-0.470327437	0.214315563	0.127439052
6.85	31.83835411	13.63031006	-0.006922865	-2.64E-04	-5.653794766	-0.383176982	0.214366004	0.12755543
6.86	31.95185089	13.64100647	-0.00692541	-2.99E-04	-5.824163437	-0.300332278	0.214416295	0.127671614
6.87	32.0634346	13.65253448	-0.006927751	-3.30E-04	-5.981418133	-0.224235505	0.214466438	0.127787635
6.88	32.17234039	13.66517925	-0.006929813	-3.58E-04	-6.120779991	-0.157343581	0.214516461	0.127903447
6.89	32.27784729	13.67922974	-0.006931524	-3.81E-04	-6.237500668	-0.102099896	0.21456629	0.128019065
6.9	32.37919617	13.69497681	-0.006932811	-3.98E-04	-6.326806545	-0.060959905	0.214616001	0.128134474
6.91	32.4756546	13.71271133	-0.006933597	-4.09E-04	-6.383946896	-0.036368977	0.214665577	0.12824969
6.92	32.56647491	13.73272228	-0.00693381	-4.12E-04	-6.40415144	-0.030779919	0.214714974	0.128364682
6.93	32.65090942	13.75529671	-0.006933376	-4.06E-04	-6.382662773	-0.046641078	0.214764223	0.128479466
6.94	32.72821808	13.78072548	-0.006932221	-3.90E-04	-6.314714432	-0.086403772	0.214813337	0.128594011
6.95	32.79764557	13.80929947	-0.006930271	-3.64E-04	-6.195552826	-0.152514517	0.214862287	0.128708348
6.96	32.85847092	13.84130764	-0.006927453	-3.26E-04	-6.020404816	-0.247428641	0.214911088	0.128822446
6.97	32.90993118	13.87703705	-0.006923691	-2.75E-04	-5.784524441	-0.373587817	0.214959726	0.128936306
6.98	32.95129395	13.91678238	-0.006918912	-2.11E-04	-5.483128548	-0.533452988	0.215008229	0.129049927
6.99	32.98181534	13.96082687	-0.006913043	-1.32E-04	-5.11148262	-0.729459763	0.215056539	0.129163295
7	33.00074387	14.00946426	-0.006906009	-3.70E-05	-4.664791107	-0.964075506	0.215104699	0.129276425
7.01	33.00737381	14.06297493	-0.00689774	7.44E-05	-4.138825893	-1.239489555	0.215152741	0.129389301
7.02	33.00144577	14.12157822	-0.006888203	2.02E-04	-3.535358906	-1.554976225	0.215200633	0.129501879
7.03	32.98298645	14.18542385	-0.00687739	3.45E-04	-2.860372543	-1.90775919	0.215248376	0.129614145
7.04	32.95204163	14.25468254	-0.006865296	5.02E-04	-2.119811535	-2.295088053	0.21529606	0.129726023
7.05	32.90864563	14.32950974	-0.006851912	6.71E-04	-1.319748879	-2.714140415	0.215343699	0.129837498
7.06	32.85283279	14.41007137	-0.006837233	8.52E-04	-0.46611464	-3.162173033	0.215391323	0.129948527
7.07	32.78465652	14.49652386	-0.006821253	1.04E-03	0.435005367	-3.636357307	0.215438962	0.130059049
7.08	32.70413971	14.58903408	-0.006803963	1.24E-03	1.377693057	-4.133955002	0.215486676	0.130169049
7.09	32.61133957	14.68775368	-0.006785358	1.45E-03	2.355850697	-4.652132988	0.215534434	0.130278468
7.1	32.50627136	14.79285812	-0.00676543	1.66E-03	3.36357069	-5.188158035	0.215582356	0.130387276
7.11	32.38899994	14.90449333	-0.006744174	1.88E-03	4.394748688	-5.739193916	0.215630397	0.130495399
7.12	32.25954437	15.02283096	-0.006721582	2.11E-03	5.443480492	-6.302506924	0.215678603	0.130602822
7.13	32.11795425	15.14802551	-0.006697649	2.34E-03	6.503658295	-6.875261307	0.215727031	0.130709529
7.14	31.96426392	15.28024673	-0.006672367	2.56E-03	7.56937933	-7.454727173	0.215775713	0.130815417
7.15	31.79851913	15.4196434	-0.006645729	2.79E-03	8.634539604	-8.038063049	0.215824649	0.13092047
7.16	31.62074661	15.56639099	-0.006617728	3.02E-03	9.693231583	-8.622540474	0.215873897	0.131024689
7.17	31.43099594	15.720644	-0.006588358	3.25E-03	10.73940182	-9.205348015	0.215923488	0.131127954
7.18	31.22930717	15.8825531	-0.006557615	3.47E-03	11.76699734	-9.783672333	0.215973467	0.13123028
7.19	31.01570892	16.0522995	-0.006525487	3.69E-03	12.77010727	-10.35478401	0.216023833	0.131331608
7.2	30.7902565	16.23002243	-0.006491972	3.91E-03	13.74263382	-10.91584778	0.216074616	0.131431878
7.21	30.55296898	16.415905	-0.006457061	4.12E-03	14.67866421	-11.46412849	0.216125891	0.13153109
7.22	30.30390739	16.61009216	-0.006420748	4.32E-03	15.5721035	-11.99678993	0.216177627	0.131629169
7.23	30.04308891	16.81275558	-0.006383025	4.51E-03	16.41703415	-12.51109982	0.216229916	0.131726086
7.24	29.77056885	17.02404404	-0.006343888	4.69E-03	17.20736694	-13.00422287	0.21628277	0.131821796
7.25	29.4863739	17.24413681	-0.006303327	4.86E-03	17.93717575	-13.473423	0.216336221	0.131916255
7.26	29.1905632	17.47317314	-0.006261339	5.01E-03	18.60038376	-13.91587067	0.216390282	0.132009417
7.27	28.88314819	17.71133614	-0.006217913	5.16E-03	19.19105148	-14.328825	0.216444999	0.132101238
7.28	28.56419373	17.95876503	-0.006173047	5.28E-03	19.70311356	-14.7094593	0.216500402	0.132191688
7.29	28.23371506	18.21564484	-0.00612673	5.39E-03	20.13061905	-15.05502892	0.216556534	0.132280737
7.3	27.89177704	18.48211288	-0.006078959	5.49E-03	20.46752167	-15.36271286	0.216613412	0.132368296
7.31	27.53839493	18.75835228	-0.006029724	5.56E-03	20.70786858	-15.62977028	0.216671094	0.13245438
7.32	27.17400742	19.04430199	-0.005979062	5.62E-03	20.85038376	-15.855793	0.216729567	0.132538945
7.33	26.7998085	19.33952332	-0.005927089	5.66E-03	20.90408134	-16.04560471	0.216788888	0.132622004
7.34	26.41715622	19.64346886	-0.005873939	5.68E-03	20.87929153	-16.20466423	0.216849074	0.132703632
7.35	26.02734375	19.95564842	-0.005819737	5.69E-03	20.78634834	-16.33847046	0.216910154	0.13278383
7.36	25.63174057	20.2755127	-0.00576462	5.69E-03	20.63560677	-16.45248795	0.216972113	0.132862687
7.37	25.23162842	20.60256958	-0.005708715	5.68E-03	20.43738365	-16.55220985	0.21703504	0.132940203
7.38	24.82838058	20.93626785	-0.005652153	5.67E-03	20.20204163	-16.64310455	0.217098922	0.133016452
7.39	24.4232769	21.27612305	-0.005595063	5.65E-03	19.93989563	-16.73065948	0.217163786	0.13309145
7.4	24.01769638	21.62158012	-0.005537579	5.62E-03	19.66130829	-16.82035065	0.217229649	0.13316524
7.41	23.61291504	21.9721508	-0.005479828	5.60E-03	19.37659454	-16.91766357	0.217296541	0.133237869
7.42	23.21030998	22.32728577	-0.005421944	5.58E-03	19.09612083	-17.02806664	0.21736452	0.133309394
7.43	22.81116104	22.68649292	-0.005364053	5.56E-03	18.83019638	-17.15705681	0.217433557	0.133379817
7.44	22.4168129	23.04923821	-0.005306288	5.54E-03	18.58904648	-17.30999184	0.217503697	0.133449197
7.45	22.02812576	23.4148674	-0.005248742	5.54E-03	18.37705612	-17.48711777	0.217574999	0.133517578
7.46	21.64524651	23.78261948	-0.005191447	5.54E-03	18.19047546	-17.68160248	0.217647478	0.133584961
7.47	21.26836395	24.1516571	-0.005134442	5.54E-03	18.02500153	-17.88606644	0.217721209	0.133651406
7.48	20.89757919	24.52121544	-0.005077754	5.54E-03	17.87629318	-18.09315681	0.217796236	0.133716881
7.49	20.5330658	24.89044952	-0.005021423	5.55E-03	17.74004555	-18.29548836	0.217872605	0.133781433
7.5	20.17493629	25.25859642	-0.004965477	5.56E-03	17.61191559	-18.48571014	0.217950404	0.133845106
